person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,loan_status
39600,2000,7.9,0.05,6,0
110000,3600,6.03,0.03,5,0
110000,5000,9.91,0.05,9,0
110000,9000,11.71,0.08,9,0
110000,16000,7.9,0.15,7,0
110000,6000,6.03,0.05,5,0
110000,6000,10.65,0.05,8,0
40800,2000,7.49,0.05,9,0
41000,2000,15.27,0.05,7,0
42000,2000,14.65,0.05,10,0
110000,17000,6.03,0.15,7,0
110000,10000,10.65,0.09,8,0
110000,10200,5.42,0.09,6,0
42000,2000,11.49,0.05,5,0
110000,10000,10.99,0.09,9,0
98000,9000,11.49,0.09,5,1
110000,4800,5.99,0.04,5,0
98000,5200,16.49,0.05,6,1
110000,6000,11.99,0.05,7,0
98000,7925,10.59,0.08,9,1
110000,18000,6.99,0.16,9,0
44000,2000,7.29,0.05,8,0
110000,12000,10.74,0.11,8,0
110000,10000,7.29,0.09,10,0
110000,5600,10.74,0.05,7,0
110000,6700,6.92,0.06,7,0
110000,6000,6.92,0.05,8,0
110000,5000,17.51,0.05,10,0
110000,10000,10.37,0.09,9,0
110000,11000,5.79,0.1,7,0
110000,15000,10.0,0.14,10,0
110000,12000,10.37,0.11,10,0
110000,12000,10.74,0.11,8,0
110000,25000,10.36,0.23,8,0
46080,2000,6.99,0.04,8,0
110000,15000,6.54,0.14,6,0
46800,2000,14.65,0.04,6,0
110000,9200,5.79,0.08,10,0
47340,2000,9.99,0.04,6,0
110000,5000,7.51,0.05,7,0
110000,25000,16.32,0.23,7,0
110000,25000,11.12,0.23,9,0
110000,3500,11.49,0.03,10,0
48000,2000,10.65,0.04,6,0
42000,2000,15.62,0.05,6,1
110000,12800,16.82,0.12,6,0
110000,10750,11.86,0.1,9,0
110000,12000,13.61,0.11,10,0
110000,4800,7.51,0.04,9,0
42000,2000,14.96,0.05,6,1
48000,2000,7.68,0.04,7,0
110000,8500,7.51,0.08,10,0
83300,12000,15.21,0.12,6,1
48192,2000,7.66,0.04,9,0
50000,2000,10.99,0.04,5,0
50000,2000,14.79,0.04,10,0
44000,2000,11.49,0.05,10,1
110000,23800,10.25,0.22,5,0
50000,2000,11.48,0.04,5,0
110000,23000,11.48,0.21,9,0
110000,10000,8.59,0.09,6,0
110000,5000,14.26,0.05,10,0
110000,12000,13.57,0.11,7,0
110000,9000,11.48,0.08,10,0
34000,15000,9.88,0.44,6,1
110000,4800,7.74,0.04,7,0
110000,12000,8.94,0.11,10,0
35000,15000,7.9,0.43,10,1
110000,5000,14.96,0.05,9,0
35000,15000,10.99,0.43,10,1
110000,15000,8.94,0.14,7,0
35000,15000,13.11,0.43,9,1
110000,6000,7.4,0.05,6,0
35000,15000,13.22,0.43,5,1
110000,15000,16.32,0.14,5,0
110000,5000,9.63,0.05,9,0
83300,5000,16.95,0.05,6,1
98000,15000,10.95,0.15,5,1
110000,4000,13.79,0.04,6,0
110000,6000,9.45,0.05,6,0
110000,6000,9.51,0.05,9,0
110000,2500,8.07,0.02,6,0
110004,12000,10.36,0.11,6,0
110004,25000,12.73,0.23,6,0
110244,18000,12.17,0.16,10,0
36700,15000,11.14,0.41,10,1
37000,15000,9.62,0.41,10,1
110888,10400,9.91,0.09,6,0
37000,15000,10.62,0.41,8,1
111000,5150,6.62,0.05,6,0
37200,15000,6.03,0.4,10,1
37440,15000,7.9,0.4,8,1
37600,15000,13.06,0.4,7,1
111740,5000,14.27,0.04,6,0
38000,15000,6.91,0.39,8,1
111996,3000,7.74,0.03,10,0
38004,15000,12.73,0.39,10,1
38016,15000,6.17,0.39,9,1
112000,15000,13.49,0.13,8,0
112000,8000,16.02,0.07,10,0
112000,14000,9.63,0.13,9,0
112000,8000,6.17,0.07,8,0
112000,15000,11.12,0.13,7,0
112000,25000,14.61,0.22,5,0
112000,13000,13.57,0.12,10,0
112123,12800,8.94,0.11,6,0
40000,15000,6.91,0.38,10,1
112200,6800,5.79,0.06,5,0
112445,6000,5.42,0.05,10,0
40000,15000,9.88,0.38,5,1
112500,10400,15.62,0.09,6,0
112500,3000,13.35,0.03,10,0
34000,15000,16.35,0.44,10,1
112732,5000,12.69,0.04,5,0
112921,19000,16.35,0.17,10,0
112992,8000,7.49,0.07,8,0
40277,15000,11.71,0.37,8,1
40500,15000,7.88,0.37,5,1
113000,6425,6.03,0.06,7,0
113000,5000,13.49,0.04,9,0
27600,6000,8.9,0.22,8,0
41000,15000,8.49,0.37,8,1
41000,15000,11.48,0.37,8,1
36000,15000,16.77,0.42,9,1
113000,15000,15.68,0.13,5,0
113004,15000,8.94,0.13,8,0
113300,18000,12.99,0.16,6,0
42000,15000,10.99,0.36,9,1
113400,2100,11.99,0.02,7,0
113500,3000,6.39,0.03,8,0
113800,7500,8.63,0.07,10,0
114000,16000,16.77,0.14,5,0
102000,7200,13.49,0.07,5,1
114000,8000,18.64,0.07,10,0
114000,7200,6.03,0.06,8,0
114000,26000,8.49,0.23,5,0
114000,9975,5.42,0.09,10,0
27504,2000,11.12,0.07,8,0
114000,7000,11.49,0.06,10,0
114000,20000,13.06,0.18,8,0
27500,5000,14.59,0.18,10,0
86700,20000,14.74,0.2,9,1
114000,21000,13.16,0.18,9,0
114400,12000,7.29,0.1,6,0
114400,20000,13.48,0.17,5,0
114400,8000,8.94,0.07,7,0
42500,15000,7.88,0.35,7,1
114996,7450,11.71,0.06,5,0
114996,15000,6.92,0.13,8,0
115000,14000,6.03,0.12,8,0
115000,22000,7.51,0.19,7,0
115000,14400,12.69,0.13,6,0
115000,22000,12.69,0.19,10,0
44000,15000,11.86,0.34,9,1
115000,10000,12.42,0.09,6,0
44000,15000,11.48,0.34,5,1
44400,15000,16.49,0.34,5,1
115000,5000,7.51,0.04,8,0
44400,15000,7.88,0.34,9,1
115000,5000,6.03,0.04,9,0
115000,7200,7.9,0.06,10,0
115000,1000,5.99,0.01,8,0
115000,16800,5.42,0.15,6,0
115000,18000,10.59,0.16,10,0
115000,10500,13.49,0.09,9,0
115000,5000,8.49,0.04,6,0
115000,25000,7.49,0.22,6,0
115000,22000,15.23,0.19,7,0
115000,8100,16.49,0.07,10,0
115000,5600,13.43,0.05,8,0
115000,4500,12.68,0.04,7,0
115000,12000,7.29,0.1,6,0
103000,20000,14.17,0.19,9,1
115000,18000,10.37,0.16,7,0
39000,15000,17.56,0.38,5,1
115000,6000,5.79,0.05,9,0
115000,6500,13.98,0.06,9,0
115000,8000,7.51,0.07,7,0
115000,25000,11.86,0.22,8,0
115000,7200,13.85,0.06,10,0
115000,4000,13.48,0.03,10,0
115000,16000,13.85,0.14,8,0
115000,6300,6.76,0.05,10,0
27000,6000,8.0,0.22,6,0
115000,14400,11.14,0.13,5,0
115000,9600,12.87,0.08,9,0
115000,20000,13.79,0.17,6,0
115000,20000,16.95,0.17,7,0
115000,10000,8.0,0.09,8,0
45400,15000,12.18,0.33,6,1
45600,15000,11.48,0.33,9,1
115742,7000,6.62,0.06,8,0
115752,10000,11.36,0.09,7,0
116000,18000,7.49,0.16,10,0
116000,12000,13.49,0.1,6,0
116000,6000,7.29,0.05,7,0
116000,14000,7.51,0.12,6,0
47000,15000,8.49,0.32,10,1
116000,21600,10.62,0.19,9,0
116000,25000,12.18,0.22,10,0
29040,1800,13.23,0.06,5,1
116000,15000,12.84,0.13,7,0
116004,8200,13.85,0.07,9,0
116004,6775,8.59,0.06,10,0
33048,1800,12.53,0.05,8,0
104400,24000,8.9,0.23,5,1
26400,6600,5.99,0.25,8,0
116500,15000,14.79,0.13,7,0
35000,1800,5.42,0.05,7,0
117000,7800,8.9,0.07,8,0
117000,20000,6.17,0.17,6,0
117000,3600,6.91,0.03,5,0
36129,1800,14.22,0.05,9,0
117500,13500,8.49,0.11,7,0
117500,20000,6.17,0.17,9,0
117500,17500,7.37,0.15,6,0
117516,21000,13.49,0.18,5,0
117600,14400,12.99,0.12,6,0
26400,7000,11.36,0.27,9,0
117832,12500,6.17,0.11,7,0
117996,16000,7.9,0.14,10,0
118000,6000,12.69,0.05,9,0
118000,10000,6.17,0.08,6,0
118000,5000,13.92,0.04,9,0
118374,3500,13.49,0.03,6,0
118500,15000,6.91,0.13,9,0
48000,15000,11.99,0.31,7,1
26000,6000,12.42,0.23,8,0
119000,5325,10.38,0.04,7,0
119000,25000,12.73,0.21,8,0
26000,4500,11.71,0.17,5,0
119000,18000,10.99,0.15,7,0
119000,5000,7.51,0.04,5,0
119000,9000,13.47,0.08,7,0
119500,6800,13.16,0.06,10,0
119604,5000,9.32,0.04,5,0
119700,9500,8.94,0.08,10,0
120000,14050,8.9,0.12,7,0
120000,8000,8.9,0.07,6,0
120000,17000,6.03,0.14,5,0
26000,3000,8.49,0.12,9,0
26000,2500,7.49,0.1,8,0
48000,15000,11.36,0.31,8,1
120000,16000,12.42,0.13,9,0
120000,20000,11.71,0.17,5,0
42000,15000,14.25,0.36,9,1
48500,15000,12.99,0.31,7,1
48500,15000,12.87,0.31,8,1
120000,20000,10.65,0.17,8,0
120000,12000,10.65,0.1,9,0
48564,15000,10.75,0.31,9,1
120000,15000,13.49,0.13,6,0
43992,15000,13.24,0.34,7,1
120000,2000,12.69,0.02,9,0
50000,15000,16.77,0.3,5,0
120000,5000,9.91,0.04,7,0
120000,6900,10.65,0.06,6,0
120000,10000,6.62,0.08,10,0
120000,12000,6.03,0.1,6,0
120000,11000,6.03,0.09,5,0
120000,7100,8.9,0.06,8,0
120000,7000,7.49,0.06,9,0
120000,5000,10.65,0.04,6,0
120000,4200,12.69,0.04,6,0
120000,20000,7.51,0.17,6,0
120000,20000,12.42,0.17,6,0
25800,10000,8.94,0.39,9,0
50000,15000,7.49,0.3,6,0
120000,4800,10.99,0.04,10,0
120000,7800,10.99,0.07,9,0
120000,6000,10.99,0.05,7,0
120000,7200,9.99,0.06,9,0
120000,14500,5.42,0.12,8,0
120000,14000,11.99,0.12,10,0
108000,8400,15.99,0.08,7,1
44000,15000,6.54,0.34,5,1
120000,18000,11.49,0.15,10,0
91800,10000,16.89,0.09,8,1
120000,7500,10.99,0.06,9,0
120000,8000,5.99,0.07,6,0
120000,3000,11.49,0.03,8,0
120000,20000,7.49,0.17,6,0
120000,8000,15.62,0.07,7,0
120000,15000,10.99,0.13,6,0
50000,15000,13.16,0.3,9,0
50000,15000,12.72,0.3,9,0
120000,8850,10.99,0.07,7,0
120000,4500,5.99,0.04,5,0
50000,15000,10.28,0.3,5,0
120000,6600,7.49,0.06,7,0
120000,7000,5.99,0.06,5,0
120000,7000,8.49,0.06,7,0
120000,14400,10.74,0.12,10,0
120000,10000,13.06,0.08,8,0
120000,6000,6.92,0.05,8,0
120000,8000,11.11,0.07,10,0
120000,14000,7.29,0.12,8,0
120000,5000,5.42,0.04,9,0
120000,9600,7.66,0.08,9,0
120000,5000,13.06,0.04,5,0
120000,10000,5.42,0.08,6,0
50880,15000,20.25,0.29,5,0
120000,20000,10.37,0.17,10,0
120000,18000,10.74,0.15,6,0
120000,18400,9.63,0.15,9,0
25000,6500,13.49,0.26,9,0
25000,10000,13.49,0.4,5,0
91800,20000,15.28,0.19,6,1
120000,6000,5.42,0.05,9,0
120000,8000,10.37,0.07,9,0
120000,15000,5.79,0.13,9,0
51395,15000,10.99,0.29,6,0
120000,5000,14.09,0.04,6,0
120000,8000,12.61,0.07,9,0
120000,16800,6.91,0.14,6,0
120000,4800,10.36,0.04,8,0
120000,10000,6.17,0.08,8,0
120000,22000,13.72,0.18,6,0
120000,7000,7.14,0.06,10,0
120000,6000,7.14,0.05,10,0
120000,25000,16.32,0.21,7,0
120000,14000,7.88,0.12,6,0
120000,5600,10.75,0.05,10,0
120000,3600,14.84,0.03,9,0
52800,15000,16.29,0.28,6,0
120000,8000,7.51,0.07,7,0
120000,23000,11.49,0.19,5,0
24000,1600,8.88,0.07,6,0
24000,1600,15.05,0.07,5,1
120000,8400,7.14,0.07,8,0
120000,5000,10.38,0.04,9,0
120000,25000,15.95,0.21,9,0
25200,1600,16.69,0.06,6,1
120000,25000,10.99,0.21,6,0
120000,12000,13.48,0.1,7,0
120000,7000,6.76,0.06,5,0
120000,9000,10.25,0.07,10,0
120000,10000,7.51,0.08,7,0
91800,25000,16.07,0.23,9,1
120000,4700,7.14,0.04,6,0
108000,25000,14.96,0.23,9,1
30000,1600,10.25,0.05,9,0
120000,6000,7.74,0.05,5,0
120000,7500,7.74,0.06,8,0
120000,20000,13.92,0.17,6,0
120000,20000,11.14,0.17,9,0
38400,1600,13.49,0.04,10,0
120000,7000,8.94,0.06,10,0
33000,1600,16.89,0.05,5,1
40000,1600,14.79,0.04,8,0
120000,7500,15.65,0.06,5,0
34000,1600,14.84,0.05,6,1
42000,1600,10.37,0.04,6,0
36000,1600,14.09,0.04,9,1
25000,3075,11.83,0.12,5,0
42000,1600,19.16,0.04,6,0
43200,1600,13.49,0.04,10,0
120000,9000,8.94,0.07,6,0
120000,6000,13.79,0.05,10,0
120000,16000,12.21,0.13,8,0
51000,1600,10.59,0.03,6,0
120000,5000,7.68,0.04,6,0
120000,6250,12.53,0.05,8,0
91800,15000,15.37,0.14,8,1
51600,1600,15.21,0.03,6,1
120000,10000,11.14,0.08,6,0
63500,1600,11.83,0.03,5,0
67171,1600,8.9,0.02,7,0
120000,20000,9.45,0.17,10,0
108000,24500,12.61,0.23,9,1
68000,1600,11.48,0.02,10,0
91800,2225,7.43,0.02,5,1
91800,25000,15.83,0.23,9,1
120000,6000,12.17,0.05,8,0
120000,1000,7.12,0.01,5,0
91800,24625,14.07,0.23,7,1
120000,8275,9.01,0.07,8,0
120000,5000,7.43,0.04,6,0
86000,1600,13.23,0.02,9,0
24996,8000,9.99,0.32,7,0
120602,20000,14.79,0.17,8,0
120999,15200,13.61,0.13,5,0
10800,1500,11.48,0.14,9,1
121000,16800,6.91,0.14,8,0
12000,1500,11.83,0.13,6,0
121000,25000,12.73,0.21,9,0
121000,17600,13.57,0.15,5,0
12996,1500,9.25,0.12,7,0
121008,5400,5.99,0.04,6,0
92801,20000,14.74,0.18,8,1
121500,6000,7.51,0.05,6,0
109900,15000,13.47,0.14,10,1
122000,15000,16.77,0.12,5,0
122000,11200,5.42,0.09,9,0
14400,1500,12.61,0.1,9,0
122000,8000,7.88,0.07,6,0
122000,6000,9.38,0.05,9,0
122004,10000,8.59,0.08,9,0
122400,6800,10.65,0.06,10,0
122400,10000,7.88,0.08,6,0
123000,13225,16.11,0.11,7,0
123000,15200,15.95,0.12,9,0
123000,15000,6.91,0.12,7,0
123000,4000,8.59,0.03,5,0
123000,19000,13.47,0.15,9,0
94350,15000,15.37,0.14,8,1
111000,12500,19.04,0.11,8,1
18000,1500,11.48,0.08,6,1
123996,6500,8.0,0.05,6,0
124000,14000,6.03,0.11,10,0
124000,4350,11.49,0.04,6,0
124000,2000,5.42,0.02,7,0
124000,12000,7.51,0.1,5,0
124000,8100,7.51,0.07,7,0
124000,23500,14.96,0.19,6,0
19200,1500,7.14,0.08,10,0
124596,20000,11.49,0.16,5,0
24000,2000,16.29,0.08,9,0
24000,7200,7.51,0.3,6,0
20004,1500,12.69,0.07,9,0
124800,15000,12.53,0.12,5,0
124992,24000,8.49,0.19,5,0
125000,9000,7.51,0.07,6,0
125000,3400,9.91,0.03,7,0
125000,9000,6.62,0.07,10,0
21600,1500,11.71,0.07,9,1
21600,1500,14.72,0.07,8,0
125000,21000,11.71,0.17,10,0
22968,1500,6.03,0.07,7,0
125000,24000,13.49,0.19,7,0
24000,1500,11.86,0.06,10,1
125000,9175,10.99,0.07,5,0
125000,8800,10.59,0.07,7,0
24840,1500,8.0,0.06,5,1
125000,18000,11.99,0.14,7,0
125000,7500,7.49,0.06,7,0
125000,10975,6.99,0.09,9,0
26000,1500,12.99,0.06,6,0
53000,15000,10.62,0.28,8,0
48000,15000,15.21,0.31,5,1
125000,25000,13.8,0.2,6,0
125000,10000,5.79,0.08,10,0
125000,14400,5.79,0.12,10,0
54996,15000,14.09,0.27,9,0
125000,24000,6.91,0.19,8,0
54996,15000,6.54,0.27,5,0
125000,12000,5.79,0.1,7,0
125000,25000,10.75,0.2,7,0
125000,10000,14.35,0.08,9,0
125000,20000,11.12,0.16,9,0
125000,17000,7.88,0.14,6,0
125000,10000,7.51,0.08,8,0
55000,15000,12.42,0.27,10,0
113000,13200,18.67,0.12,10,1
125000,20000,7.88,0.16,5,0
55000,15000,17.06,0.27,5,0
125000,8000,6.76,0.06,10,0
125000,3500,13.98,0.03,8,0
24000,3000,6.91,0.13,5,0
125000,25000,10.62,0.2,8,0
24000,8500,5.42,0.35,6,0
24000,6000,5.79,0.25,9,0
125000,15000,10.25,0.12,7,0
96050,15200,13.85,0.13,5,1
125000,8000,7.74,0.06,10,0
125000,12500,11.48,0.1,10,0
125000,13200,11.14,0.11,8,0
50000,15000,14.91,0.3,7,1
125000,8000,11.14,0.06,10,0
125000,6400,12.87,0.05,9,0
125000,12000,8.94,0.1,9,0
56496,15000,12.61,0.27,10,0
57000,15000,9.91,0.26,6,0
125000,8500,13.47,0.07,5,0
113000,25000,13.16,0.22,9,1
125000,15975,12.72,0.13,8,0
125000,3000,7.75,0.02,8,0
125000,5750,7.43,0.05,5,0
51500,15000,14.42,0.29,10,1
58000,15000,8.49,0.26,10,0
125004,12000,7.14,0.1,5,0
125600,13800,7.88,0.11,6,0
126000,12000,11.71,0.1,7,0
126000,2000,9.99,0.02,10,0
126000,9600,11.49,0.08,5,0
126000,7000,16.02,0.06,5,0
126000,8000,10.74,0.06,8,0
126000,9500,5.42,0.08,7,0
126000,6450,10.37,0.05,7,0
126000,11000,6.91,0.09,7,0
114000,15000,6.54,0.13,6,1
58000,15000,13.16,0.26,5,0
126000,5500,7.51,0.04,9,0
126000,15000,7.88,0.12,8,0
24000,2850,11.83,0.12,7,0
59200,15000,10.75,0.25,7,0
59534,15000,15.21,0.25,10,0
24000,6200,11.14,0.26,8,0
126132,14400,14.54,0.11,7,0
54000,15000,14.27,0.28,8,1
126400,13000,10.38,0.1,8,0
126696,24250,10.38,0.19,6,0
127000,21000,10.99,0.17,8,0
127000,24250,11.36,0.19,8,0
115000,20000,14.59,0.17,7,1
127000,8400,12.87,0.07,7,0
116000,5000,12.99,0.04,5,1
128000,18000,11.83,0.14,6,0
116000,3500,12.53,0.03,10,1
116000,25000,13.36,0.22,7,1
128148,15000,5.99,0.12,6,0
128400,4000,13.35,0.03,8,0
116899,12000,10.75,0.1,7,1
60000,15000,13.49,0.25,6,0
60000,15000,11.71,0.25,8,0
129700,10000,6.54,0.08,9,0
129900,3100,11.11,0.02,8,0
129996,4800,9.63,0.04,9,0
130000,27000,11.71,0.21,6,0
60000,15000,8.49,0.25,9,0
130000,15000,6.03,0.12,10,0
130000,5000,10.65,0.04,7,0
60000,15000,13.43,0.25,5,0
130000,7000,9.91,0.05,9,0
130000,10200,7.51,0.08,6,0
130000,13000,12.69,0.1,8,0
54000,15000,11.86,0.28,7,1
130000,7000,14.65,0.05,9,0
60000,15000,11.12,0.25,5,0
130000,20000,10.65,0.15,10,0
130000,16500,5.42,0.13,8,0
130000,24800,7.49,0.19,10,0
130000,1600,13.99,0.01,6,0
60000,15000,7.88,0.25,7,0
130000,2400,5.42,0.02,7,0
130000,4200,6.99,0.03,8,0
130000,10000,8.49,0.08,10,0
54000,15000,14.11,0.28,7,1
130000,24000,10.99,0.18,10,0
130000,9800,8.49,0.08,5,0
60000,15000,13.79,0.25,7,0
54000,15000,15.88,0.28,8,1
130000,7500,7.29,0.06,6,0
61000,15000,13.99,0.25,7,0
130000,11000,9.62,0.08,5,0
130000,5000,9.99,0.04,9,0
130000,15000,5.79,0.12,7,0
130000,8000,13.35,0.06,7,0
130000,13000,10.75,0.1,10,0
118000,8875,14.84,0.08,5,1
130000,6450,13.23,0.05,7,0
55200,15000,15.58,0.27,10,1
61500,15000,10.37,0.24,6,0
130000,7000,13.98,0.05,5,0
130000,5000,17.56,0.04,7,0
61584,15000,15.21,0.24,6,0
130000,9000,12.73,0.07,8,0
61656,15000,6.91,0.24,10,0
130000,21000,10.62,0.16,7,0
62000,15000,7.9,0.24,8,0
118000,25000,14.96,0.21,9,1
62000,15000,12.99,0.24,6,0
130000,25000,15.33,0.19,10,0
130000,24000,11.83,0.18,10,0
22800,7000,7.51,0.31,8,0
62400,15000,11.99,0.24,8,0
130000,5600,15.65,0.04,9,0
57000,15000,14.11,0.26,10,1
130000,12000,8.59,0.09,7,0
130000,17500,8.94,0.13,9,0
57223,15000,11.83,0.26,5,1
130000,18000,13.22,0.14,8,0
130000,6000,12.21,0.05,9,0
130000,9000,8.0,0.07,6,0
130000,8500,12.84,0.07,5,0
118000,25000,11.78,0.21,7,1
130000,6000,13.04,0.05,9,0
130000,5000,8.63,0.04,5,0
130000,12000,13.55,0.09,8,0
130000,12000,10.08,0.09,7,0
64000,15000,10.25,0.23,8,0
65000,15000,7.51,0.23,6,0
130900,4800,11.71,0.04,9,0
22584,5000,7.51,0.22,10,0
131000,11200,10.25,0.09,5,0
131004,25000,7.9,0.19,5,0
131004,5000,8.49,0.04,8,0
131040,10000,13.35,0.08,10,0
120000,10000,12.61,0.08,6,1
120000,14000,6.17,0.12,9,1
132000,22000,6.54,0.17,5,0
132000,25000,9.99,0.19,10,0
132000,25000,10.99,0.19,7,0
132650,20000,10.65,0.15,5,0
133000,15000,16.77,0.11,7,0
65000,15000,11.83,0.23,9,0
121000,12000,16.29,0.1,6,1
65000,15000,16.0,0.23,8,0
121000,12000,14.59,0.1,8,1
65000,15000,12.84,0.23,5,0
134000,6000,5.99,0.04,8,0
122000,25000,15.2,0.2,10,1
134000,8000,14.22,0.06,7,0
134500,24000,15.96,0.18,6,0
134748,18000,10.74,0.13,9,0
67000,15000,13.57,0.22,9,0
135000,12000,7.9,0.09,7,0
135000,15000,5.42,0.11,6,0
135000,14400,5.42,0.11,8,0
61000,15000,14.96,0.25,8,1
135000,10000,10.99,0.07,6,0
67704,15000,11.86,0.22,8,0
135000,6275,6.91,0.05,7,0
67800,15000,11.89,0.22,8,0
135000,15000,10.75,0.11,6,0
135000,25000,11.12,0.19,8,0
123000,10000,7.14,0.08,6,1
135000,10000,7.14,0.07,6,0
68004,15000,13.16,0.22,7,0
123000,15000,13.85,0.12,9,1
135000,20000,11.36,0.15,9,0
135000,10000,7.51,0.07,10,0
135000,15000,13.85,0.11,10,0
135000,13000,7.88,0.1,5,0
135000,17500,11.83,0.13,8,0
135000,18000,14.61,0.13,8,0
135000,11000,11.83,0.08,7,0
135000,11000,8.94,0.08,8,0
70000,15000,14.27,0.21,5,0
135000,10000,13.16,0.07,7,0
135000,8000,9.32,0.06,6,0
64000,15000,15.27,0.23,6,1
135000,15000,13.47,0.11,7,0
135000,25000,15.25,0.19,9,0
70000,15000,5.79,0.21,6,0
123000,22350,14.07,0.18,6,1
135600,1000,5.42,0.01,7,0
70000,15000,13.61,0.21,8,0
135996,12500,8.59,0.09,6,0
136000,2800,10.65,0.02,10,0
136000,12000,10.0,0.09,8,0
136000,5000,6.17,0.04,10,0
136092,8000,13.61,0.06,7,0
136240,15000,7.88,0.11,6,0
136625,15000,7.88,0.11,6,0
124886,5000,11.99,0.04,9,1
70000,15000,11.89,0.21,7,0
137057,4750,12.18,0.03,7,0
137720,13000,7.14,0.09,9,0
138000,5000,6.62,0.04,5,0
138000,25000,13.06,0.18,10,0
138000,20000,7.88,0.14,7,0
138000,16800,14.35,0.12,9,0
138000,25000,11.12,0.18,6,0
138000,24000,10.62,0.17,6,0
138000,17000,7.88,0.12,5,0
21084,7750,7.51,0.37,9,0
138000,7500,13.24,0.05,8,0
138571,25000,14.59,0.18,8,0
138600,12000,12.99,0.09,7,0
138996,20000,13.79,0.14,9,0
139008,15000,13.47,0.11,6,0
139200,6000,7.9,0.04,5,0
139913,5375,8.94,0.04,6,0
140000,18000,16.29,0.13,7,0
71000,15000,9.01,0.21,6,0
140000,16775,14.27,0.12,10,0
140000,17600,12.42,0.13,6,0
140000,5000,8.9,0.04,6,0
140000,18000,14.65,0.13,7,0
140000,18000,7.9,0.13,9,0
140000,22000,7.9,0.16,6,0
140000,5000,11.49,0.04,9,0
72000,15000,6.54,0.21,6,0
72000,15000,11.86,0.21,6,0
21000,7750,11.83,0.37,6,0
140000,2800,11.99,0.02,9,0
20988,3600,11.71,0.17,5,0
128000,12325,8.49,0.1,5,1
140000,9000,5.99,0.06,9,0
140000,11000,10.0,0.08,8,0
140000,8000,5.79,0.06,6,0
140000,12000,7.29,0.09,8,0
108800,18500,17.8,0.14,10,1
140000,25000,15.95,0.18,10,0
140000,9600,6.91,0.07,10,0
140000,15000,8.88,0.11,5,0
140000,18000,6.17,0.13,5,0
140000,11000,5.42,0.08,8,0
74000,15000,17.15,0.2,6,0
140000,12000,15.21,0.09,10,0
140000,24000,7.88,0.17,5,0
140000,5000,10.38,0.04,6,0
140000,24250,11.12,0.17,8,0
74028,15000,10.59,0.2,9,0
140000,20000,11.12,0.14,9,0
140000,4000,7.88,0.03,7,0
140000,12000,7.88,0.09,9,0
140000,6000,6.76,0.04,6,0
74872,15000,7.88,0.2,9,0
140000,13000,7.51,0.09,6,0
75000,15000,12.69,0.2,5,0
128000,25000,17.39,0.2,5,1
108800,15000,16.35,0.12,8,1
140000,24100,11.83,0.17,10,0
140000,6000,13.57,0.04,5,0
75000,15000,6.91,0.2,10,0
140000,25000,12.21,0.18,10,0
140000,25000,10.08,0.18,7,0
140004,9800,5.42,0.07,6,0
140304,20000,6.91,0.14,10,0
75000,15000,14.35,0.2,5,0
140987,6450,5.99,0.05,10,0
141000,8000,6.99,0.06,9,0
141000,9000,7.14,0.06,8,0
129996,12800,14.84,0.1,7,1
142000,10000,11.12,0.07,8,0
142000,18000,10.38,0.13,8,0
142000,24250,11.48,0.17,7,0
69000,15000,10.62,0.22,7,1
110925,25000,15.33,0.19,9,1
143000,18000,8.49,0.13,7,0
143000,16800,6.17,0.12,9,0
75000,15000,11.14,0.2,6,0
143004,10000,6.99,0.07,9,0
143150,12000,9.32,0.08,6,0
143485,8000,10.62,0.06,7,0
143500,20000,11.89,0.14,8,0
144000,16000,16.77,0.11,6,0
144000,11000,8.9,0.08,6,0
144000,5000,8.9,0.03,10,0
144000,16000,6.62,0.11,9,0
144000,7000,10.59,0.05,10,0
144000,6000,8.49,0.04,8,0
144000,7000,15.99,0.05,10,0
144000,5000,7.49,0.03,5,0
75127,15000,10.64,0.2,6,0
144000,5000,13.06,0.03,7,0
144000,6000,6.91,0.04,6,0
69600,15000,14.59,0.22,7,1
144000,21000,13.57,0.15,8,0
76000,15000,12.73,0.2,9,0
76000,15000,7.88,0.2,7,0
144997,25000,11.83,0.17,5,0
145000,9600,7.9,0.07,6,0
20000,5000,8.59,0.25,8,0
145000,14000,16.77,0.1,5,0
145000,6000,10.59,0.04,8,0
71000,15000,15.95,0.21,9,1
20000,3000,8.0,0.15,5,0
77000,15000,8.38,0.19,8,0
145000,20000,11.36,0.14,8,0
80000,15000,13.49,0.19,5,0
145000,25000,10.08,0.17,8,0
145986,5500,5.42,0.04,6,0
146000,2500,8.49,0.02,5,0
146000,3800,6.39,0.03,6,0
146000,2500,16.7,0.02,9,0
80000,15000,10.37,0.19,8,0
80000,15000,13.72,0.19,5,0
147500,10000,11.12,0.07,7,0
80000,15000,11.48,0.19,5,0
147884,4500,11.49,0.03,5,0
148000,8000,13.98,0.05,5,0
136000,7775,14.96,0.06,5,1
82000,15000,14.35,0.18,7,0
83500,15000,13.43,0.18,10,0
149616,15000,11.03,0.1,10,0
84000,15000,11.86,0.18,9,0
84000,15000,10.99,0.18,7,0
150000,16000,6.03,0.11,10,0
150000,14000,6.62,0.09,7,0
150000,6000,6.03,0.04,10,0
150000,20000,7.9,0.13,10,0
78996,15000,15.7,0.19,7,1
